1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1095.0,679.0,4.0,1,0.0,1.0,1095.0,779.0,1.0,1920.0,1774.0,3,9600.0,60.0,0.0,0.0,2,4,1095.0,1900,1950,87000
792.0,0.0,2.0,1,0.0,1.0,768.0,240.0,1.0,1924.0,792.0,4,9022.0,52.0,0.0,0.0,8,5,768.0,1924,2006,109500
2046.0,0.0,3.0,2,0.0,1.0,2046.0,834.0,3.0,2008.0,2046.0,4,11844.0,80.0,464.0,82.0,5,8,2046.0,2008,2008,372500
988.0,0.0,3.0,1,827.0,3.0,161.0,572.0,1.0,1963.0,988.0,3,9945.0,69.0,57.0,0.0,5,5,988.0,1961,1961,128500
923.0,0.0,2.0,1,543.0,4.0,261.0,264.0,2.0,1980.0,923.0,3,8012.0,50.0,0.0,0.0,5,6,923.0,1980,1980,143000
848.0,672.0,3.0,1,182.0,3.0,611.0,281.0,1.0,1968.0,1520.0,3,4500.0,55.0,0.0,0.0,5,5,793.0,1932,2000,159434
1291.0,0.0,2.0,2,1003.0,6.0,288.0,431.0,1.0,1996.0,1291.0,4,2887.0,69.0,0.0,0.0,5,6,1291.0,1996,1997,173000
1668.0,0.0,3.0,3,1059.0,6.0,567.0,702.0,2.0,2002.0,1668.0,4,11248.0,90.0,215.0,45.0,5,9,1626.0,2002,2002,285000
1195.0,644.0,4.0,1,0.0,1.0,1195.0,486.0,3.0,1998.0,1839.0,3,16770.0,58.0,30.0,81.0,5,7,1195.0,1998,1998,221000
1190.0,900.0,3.0,2,828.0,6.0,180.0,577.0,3.0,1984.0,2090.0,4,5062.0,69.0,0.0,0.0,5,7,1190.0,1984,1984,207500
874.0,887.0,3.0,1,0.0,1.0,874.0,578.0,3.0,2007.0,1761.0,4,10207.0,84.0,0.0,105.0,6,7,874.0,2007,2007,227875
551.0,551.0,2.0,1,239.0,6.0,312.0,480.0,1.0,2004.0,1102.0,4,5105.0,69.0,0.0,60.0,5,7,551.0,2004,2004,148800
1419.0,0.0,2.0,3,945.0,4.0,474.0,567.0,2.0,2007.0,1419.0,4,8089.0,60.0,0.0,0.0,6,8,1419.0,2007,2007,392000
1362.0,0.0,2.0,3,20.0,5.0,1342.0,460.0,2.0,2005.0,1362.0,4,7577.0,61.0,256.0,28.0,5,6,1362.0,2005,2006,194700
848.0,0.0,1.0,4,697.0,6.0,151.0,420.0,2.0,2004.0,848.0,4,4426.0,69.0,147.0,0.0,5,6,848.0,2004,2004,141000
2444.0,1872.0,4.0,4,1455.0,6.0,989.0,832.0,3.0,1994.0,4316.0,5,21535.0,104.0,1170.0,50.0,6,10,2444.0,1994,1995,755000
1238.0,1281.0,4.0,4,965.0,6.0,245.0,628.0,2.0,1989.0,2519.0,4,26178.0,42.0,293.0,27.0,5,7,1210.0,1989,1990,335000
1073.0,0.0,2.0,1,0.0,1.0,1073.0,326.0,2.0,1968.0,1073.0,3,5400.0,60.0,0.0,0.0,6,5,1073.0,1921,1968,108480
1067.0,472.0,3.0,1,0.0,1.0,927.0,576.0,1.0,1995.0,1539.0,3,6120.0,51.0,0.0,0.0,6,5,927.0,1936,1950,141500
1137.0,0.0,2.0,1,980.0,6.0,92.0,551.0,1.0,1987.0,1137.0,4,13811.0,54.0,72.0,0.0,6,6,1112.0,1987,1987,176000
616.0,0.0,2.0,1,616.0,2.0,0.0,205.0,1.0,1921.0,616.0,3,6000.0,50.0,0.0,0.0,7,5,616.0,1921,1950,89000
1148.0,0.0,2.0,2,210.0,2.0,219.0,308.0,1.0,1952.0,1148.0,3,6420.0,57.0,0.0,0.0,7,5,980.0,1952,1952,123500
894.0,0.0,3.0,1,553.0,6.0,224.0,336.0,1.0,1973.0,894.0,3,8450.0,65.0,0.0,144.0,8,5,894.0,1965,2009,138500
1391.0,0.0,2.0,2,16.0,4.0,1375.0,530.0,2.0,2004.0,1391.0,4,4282.0,59.0,0.0,158.0,5,7,1391.0,2004,2004,196000
1800.0,0.0,3.0,4,1274.0,6.0,526.0,765.0,3.0,2002.0,1800.0,4,14331.0,85.0,630.0,78.0,5,8,1800.0,2002,2002,312500
1164.0,0.0,3.0,1,0.0,1.0,1164.0,528.0,1.0,1969.0,1164.0,3,9600.0,80.0,168.0,0.0,5,7,1164.0,1969,1969,140000
1264.0,1312.0,4.0,1,0.0,1.0,1234.0,666.0,3.0,2006.0,2576.0,5,12438.0,82.0,466.0,100.0,5,8,1234.0,2006,2006,361919
1032.0,0.0,4.0,1,0.0,1.0,360.0,672.0,1.0,1999.0,1812.0,4,7630.0,76.0,0.0,0.0,9,5,360.0,1900,1996,140000
1484.0,0.0,3.0,3,712.0,6.0,761.0,606.0,2.0,2004.0,1484.0,4,8400.0,70.0,109.0,35.0,5,7,1473.0,2004,2005,213000
372.0,720.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1980.0,1092.0,2,5600.0,70.0,0.0,0.0,5,4,0.0,1930,1950,55000
1824.0,0.0,2.0,4,1219.0,6.0,424.0,739.0,1.0,1971.0,1824.0,4,115149.0,69.0,351.0,48.0,5,7,1643.0,1971,2002,302000
1324.0,0.0,2.0,1,863.0,6.0,461.0,550.0,3.0,2006.0,1324.0,4,6240.0,48.0,176.0,38.0,5,8,1324.0,2006,2006,254000
728.0,728.0,3.0,3,0.0,1.0,728.0,400.0,3.0,2007.0,1456.0,4,9018.0,65.0,0.0,24.0,5,7,728.0,2007,2007,179540
904.0,0.0,3.0,1,0.0,1.0,876.0,408.0,1.0,1966.0,904.0,3,7162.0,69.0,41.0,0.0,7,5,876.0,1966,1966,109900
729.0,0.0,2.0,1,0.0,1.0,270.0,0.0,2.0,1980.0,729.0,3,4130.0,56.0,0.0,0.0,6,3,270.0,1935,2003,52000
859.0,319.0,2.0,2,0.0,1.0,859.0,384.0,2.0,1964.0,1178.0,3,8712.0,66.0,0.0,0.0,7,4,859.0,1900,1950,102776
1228.0,0.0,2.0,2,767.0,6.0,461.0,472.0,3.0,1988.0,1228.0,4,4671.0,40.0,0.0,120.0,5,8,1228.0,1988,1989,189000
960.0,0.0,3.0,3,789.0,5.0,171.0,576.0,1.0,1970.0,960.0,3,9873.0,60.0,160.0,288.0,5,4,960.0,1970,1970,129000
725.0,754.0,3.0,1,533.0,6.0,192.0,475.0,2.0,1976.0,1479.0,4,13517.0,69.0,289.0,44.0,8,6,725.0,1976,2005,130500
1350.0,0.0,3.0,1,0.0,1.0,1064.0,478.0,2.0,1974.0,1350.0,3,10140.0,78.0,174.0,0.0,5,6,1064.0,1974,1974,165000
1576.0,978.0,3.0,1,0.0,4.0,718.0,704.0,1.0,1996.0,2554.0,3,10800.0,60.0,0.0,48.0,8,7,718.0,1890,1998,159500
1178.0,0.0,3.0,1,1084.0,4.0,92.0,439.0,1.0,1973.0,1178.0,4,10000.0,80.0,0.0,0.0,6,5,1176.0,1973,2000,157000
1325.0,1093.0,3.0,4,1173.0,6.0,138.0,983.0,2.0,1993.0,2418.0,4,10542.0,96.0,651.0,154.0,5,7,1311.0,1993,1994,341000
971.0,0.0,3.0,4,523.0,4.0,448.0,300.0,1.0,1969.0,971.0,3,9920.0,69.0,0.0,0.0,6,5,971.0,1969,1969,128500
1742.0,0.0,2.0,4,1148.0,6.0,594.0,564.0,2.0,1985.0,1742.0,4,6563.0,69.0,0.0,28.0,5,8,1742.0,1985,1985,275000
848.0,0.0,1.0,3,662.0,6.0,186.0,420.0,2.0,2004.0,848.0,4,4426.0,69.0,169.0,0.0,5,6,848.0,2004,2004,143000
864.0,0.0,3.0,1,191.0,5.0,673.0,463.0,1.0,1994.0,864.0,3,8120.0,70.0,0.0,0.0,7,4,864.0,1970,1970,124500
997.0,0.0,4.0,1,0.0,1.0,941.0,548.0,1.0,1958.0,1470.0,3,8172.0,60.0,0.0,0.0,6,4,941.0,1954,1972,135000
1698.0,0.0,3.0,1,1234.0,6.0,464.0,768.0,2.0,2007.0,1698.0,5,13286.0,86.0,340.0,64.0,5,9,1698.0,2007,2008,320000
864.0,0.0,3.0,1,375.0,4.0,250.0,660.0,1.0,1989.0,864.0,4,6960.0,60.0,0.0,0.0,6,4,864.0,1970,1970,120500
1680.0,0.0,3.0,1,808.0,6.0,72.0,540.0,3.0,1988.0,1680.0,4,21695.0,69.0,260.0,44.0,9,6,880.0,1988,2007,222000
1232.0,0.0,2.0,3,724.0,6.0,508.0,632.0,2.0,2007.0,1232.0,4,7314.0,64.0,82.0,0.0,5,7,1232.0,2007,2007,194500
1776.0,0.0,4.0,1,0.0,1.0,1584.0,888.0,1.0,1968.0,1776.0,3,11475.0,85.0,95.0,25.0,5,5,1584.0,1958,1958,110000
848.0,0.0,2.0,1,152.0,4.0,628.0,539.0,1.0,1962.0,1208.0,3,6240.0,52.0,0.0,23.0,5,4,780.0,1925,1950,103000
1616.0,0.0,2.0,1,1180.0,6.0,415.0,608.0,2.0,1995.0,1616.0,4,5389.0,39.0,0.0,152.0,5,8,1595.0,1995,1996,236500
1146.0,0.0,3.0,3,786.0,6.0,82.0,438.0,2.0,2003.0,1146.0,4,9590.0,73.0,442.0,22.0,5,7,868.0,2003,2003,187500
1153.0,878.0,3.0,3,252.0,5.0,901.0,541.0,3.0,1998.0,2031.0,4,11404.0,75.0,202.0,84.0,5,7,1153.0,1998,1999,222500
1144.0,0.0,3.0,1,594.0,4.0,270.0,264.0,2.0,1961.0,1144.0,3,10000.0,80.0,0.0,0.0,6,5,864.0,1961,1983,131400
948.0,0.0,3.0,1,0.0,1.0,948.0,300.0,1.0,1968.0,948.0,3,8978.0,69.0,0.0,0.0,5,5,948.0,1968,1968,108000
880.0,888.0,2.0,2,390.0,4.0,490.0,320.0,1.0,1914.0,1768.0,3,10800.0,60.0,0.0,341.0,7,7,880.0,1914,1970,163000
1040.0,0.0,2.0,0,0.0,4.0,0.0,400.0,1.0,1949.0,1040.0,3,8544.0,60.0,0.0,0.0,4,3,0.0,1950,1950,93500
901.0,900.0,3.0,1,0.0,1.0,893.0,800.0,2.0,2005.0,1801.0,4,10463.0,72.0,0.0,116.0,5,8,893.0,2005,2005,239900
1200.0,0.0,3.0,4,1200.0,6.0,0.0,0.0,0.0,1980.0,1200.0,3,10800.0,60.0,0.0,0.0,5,5,1200.0,1987,1988,179000
864.0,864.0,3.0,1,0.0,1.0,864.0,572.0,2.0,2004.0,1728.0,4,9313.0,65.0,0.0,56.0,5,7,864.0,2004,2004,190000
768.0,664.0,2.0,1,0.0,1.0,264.0,360.0,1.0,1910.0,1432.0,3,9600.0,60.0,0.0,0.0,7,5,264.0,1910,2002,132000
912.0,0.0,3.0,2,832.0,6.0,80.0,288.0,2.0,1962.0,912.0,4,6768.0,65.0,0.0,0.0,8,6,912.0,1961,1996,142000
1349.0,0.0,3.0,1,0.0,4.0,1349.0,539.0,1.0,2000.0,1349.0,3,8450.0,65.0,108.0,55.0,5,7,1349.0,2000,2001,179000
1464.0,0.0,3.0,3,444.0,5.0,76.0,480.0,2.0,1997.0,1464.0,3,12886.0,70.0,0.0,0.0,6,5,520.0,1963,1999,175000
1337.0,0.0,2.0,1,733.0,6.0,604.0,462.0,2.0,1993.0,1337.0,4,5395.0,41.0,0.0,0.0,5,8,1337.0,1993,1993,180000
1175.0,1540.0,4.0,1,575.0,6.0,487.0,831.0,3.0,1994.0,2715.0,4,8963.0,69.0,289.0,204.0,9,8,1142.0,1976,1996,299800
980.0,1276.0,4.0,1,300.0,6.0,652.0,554.0,3.0,2000.0,2256.0,4,8795.0,69.0,0.0,54.0,5,7,952.0,2000,2000,236000
1320.0,1320.0,4.0,1,0.0,1.0,1240.0,864.0,1.0,1950.0,2640.0,4,11700.0,65.0,0.0,0.0,7,7,1240.0,1880,2003,265979
1720.0,0.0,3.0,1,919.0,6.0,801.0,527.0,3.0,1996.0,1720.0,4,10593.0,59.0,338.0,56.0,5,7,1720.0,1996,1996,260400
1088.0,441.0,4.0,0,0.0,0.0,0.0,240.0,1.0,1945.0,1529.0,3,8405.0,50.0,0.0,0.0,3,4,0.0,1945,1950,98000
792.0,348.0,3.0,1,0.0,1.0,576.0,0.0,0.0,1980.0,1140.0,3,8800.0,55.0,0.0,160.0,7,4,576.0,1910,2004,96500
660.0,660.0,3.0,1,0.0,1.0,660.0,400.0,3.0,2003.0,1320.0,4,7750.0,69.0,0.0,48.0,5,7,660.0,2003,2003,162000
1494.0,0.0,3.0,4,1200.0,6.0,279.0,576.0,2.0,1997.0,1494.0,4,9236.0,79.0,0.0,27.0,5,6,1479.0,1997,1997,217000
1038.0,1060.0,3.0,2,0.0,1.0,1030.0,878.0,2.0,2005.0,2098.0,5,10240.0,80.0,178.0,52.0,5,8,1030.0,2005,2005,275500
1026.0,0.0,3.0,1,439.0,6.0,115.0,440.0,2.0,1969.0,1026.0,4,7930.0,61.0,0.0,48.0,8,6,1026.0,1969,2005,156000
742.0,729.0,3.0,1,381.0,6.0,348.0,440.0,1.0,1999.0,1471.0,3,3230.0,34.0,894.0,24.0,5,6,729.0,1999,1999,172500
866.0,902.0,3.0,3,20.0,6.0,846.0,578.0,2.0,2007.0,1768.0,4,10769.0,68.0,0.0,105.0,5,8,866.0,2007,2007,212000
672.0,714.0,3.0,2,438.0,3.0,234.0,440.0,3.0,1978.0,1386.0,3,11616.0,69.0,328.0,0.0,5,6,672.0,1978,1978,158900
757.0,0.0,3.0,1,549.0,5.0,195.0,440.0,1.0,1999.0,1501.0,3,2280.0,24.0,360.0,0.0,5,7,744.0,1999,1999,179400
1328.0,1203.0,4.0,3,56.0,2.0,1198.0,752.0,2.0,1995.0,2531.0,4,12257.0,65.0,513.0,98.0,5,8,1318.0,1995,1995,290000
864.0,0.0,2.0,1,612.0,3.0,252.0,300.0,1.0,2008.0,864.0,3,9100.0,70.0,0.0,0.0,6,6,864.0,1959,1959,127500
1301.0,0.0,2.0,2,405.0,2.0,740.0,440.0,1.0,1965.0,1301.0,2,6911.0,60.0,0.0,0.0,5,5,1145.0,1924,1950,100000
764.0,783.0,3.0,2,24.0,6.0,732.0,614.0,1.0,2009.0,1547.0,4,8640.0,72.0,0.0,45.0,5,7,756.0,2009,2009,215200
1268.0,1097.0,3.0,2,1163.0,6.0,89.0,856.0,2.0,1999.0,2365.0,4,9430.0,82.0,673.0,128.0,5,8,1252.0,1999,1999,337000
1494.0,0.0,3.0,3,437.0,2.0,0.0,481.0,3.0,1995.0,1494.0,5,9549.0,30.0,0.0,30.0,5,8,1494.0,1995,1996,270000
1506.0,0.0,2.0,1,0.0,1.0,1498.0,592.0,2.0,2008.0,1506.0,5,14587.0,75.0,284.0,174.0,5,9,1498.0,2008,2008,264132
980.0,734.0,3.0,1,394.0,4.0,586.0,496.0,1.0,1988.0,1714.0,3,10421.0,80.0,42.0,66.0,5,7,980.0,1988,1988,196500
983.0,767.0,4.0,2,660.0,5.0,323.0,423.0,1.0,1989.0,1750.0,3,12508.0,75.0,0.0,0.0,7,6,983.0,1940,1985,160000
1836.0,0.0,3.0,1,24.0,6.0,1836.0,484.0,3.0,2004.0,1836.0,4,9100.0,70.0,0.0,33.0,5,7,1860.0,2004,2005,216837
1690.0,1589.0,4.0,4,1416.0,5.0,234.0,841.0,3.0,2003.0,3279.0,5,53504.0,47.0,603.0,36.0,5,8,1650.0,2003,2003,538000
858.0,0.0,2.0,3,685.0,6.0,173.0,576.0,1.0,1983.0,858.0,3,7252.0,69.0,0.0,0.0,5,5,858.0,1982,1982,134900
1220.0,0.0,2.0,1,836.0,2.0,0.0,396.0,1.0,1951.0,1220.0,3,8877.0,67.0,0.0,0.0,5,4,836.0,1951,1951,102000
1117.0,0.0,3.0,3,422.0,5.0,480.0,672.0,2.0,1976.0,1117.0,3,7819.0,94.0,0.0,0.0,5,6,1029.0,1976,1976,107000
912.0,0.0,2.0,1,456.0,3.0,456.0,275.0,2.0,1958.0,912.0,3,10150.0,70.0,1.0,0.0,5,5,912.0,1958,1958,114500
1973.0,0.0,3.0,3,0.0,1.0,1935.0,895.0,3.0,2006.0,1973.0,4,14226.0,110.0,375.0,45.0,5,8,1935.0,2006,2006,395000
1204.0,0.0,2.0,1,866.0,6.0,338.0,412.0,2.0,1998.0,1204.0,3,4500.0,32.0,320.0,247.0,5,6,1204.0,1998,1998,162000
1614.0,0.0,3.0,3,20.0,6.0,1594.0,865.0,2.0,2005.0,1614.0,4,11210.0,86.0,240.0,59.0,5,7,1614.0,2005,2006,221500
894.0,0.0,3.0,1,762.0,5.0,102.0,440.0,1.0,1974.0,894.0,3,13350.0,100.0,0.0,0.0,5,5,864.0,1974,1974,142500
2020.0,0.0,4.0,0,0.0,0.0,0.0,630.0,1.0,1977.0,2020.0,3,8400.0,60.0,320.0,0.0,5,5,0.0,1977,1977,144000
1004.0,0.0,2.0,4,975.0,6.0,0.0,504.0,1.0,1977.0,1004.0,3,10530.0,78.0,90.0,0.0,5,6,975.0,1977,1977,135000
1253.0,0.0,3.0,1,0.0,1.0,1237.0,402.0,3.0,1995.0,1253.0,3,7875.0,63.0,38.0,21.0,5,7,1237.0,1995,1996,176000
810.0,0.0,3.0,1,387.0,5.0,374.0,484.0,2.0,1992.0,1603.0,4,7153.0,65.0,0.0,124.0,5,6,761.0,1992,1992,175900
1430.0,0.0,3.0,1,0.0,1.0,1413.0,605.0,2.0,2001.0,1430.0,4,16285.0,67.0,0.0,33.0,5,7,1413.0,2001,2002,187100
1110.0,0.0,3.0,3,1097.0,6.0,0.0,602.0,3.0,1978.0,1110.0,4,9101.0,69.0,104.0,30.0,6,5,1097.0,1978,1978,165500
742.0,742.0,3.0,1,0.0,1.0,742.0,0.0,0.0,1980.0,1484.0,3,6300.0,35.0,0.0,291.0,6,6,742.0,1914,2001,128000
1342.0,0.0,3.0,1,251.0,3.0,491.0,457.0,1.0,1967.0,1342.0,3,9790.0,69.0,0.0,0.0,5,6,1372.0,1967,1967,161500
966.0,686.0,4.0,1,686.0,2.0,0.0,416.0,1.0,1961.0,1652.0,3,10800.0,60.0,0.0,0.0,6,5,686.0,1915,1950,139000
956.0,1128.0,4.0,1,656.0,6.0,300.0,618.0,2.0,2004.0,2084.0,4,10142.0,76.0,0.0,45.0,5,7,956.0,2004,2004,233000
901.0,0.0,2.0,1,0.0,1.0,901.0,281.0,1.0,1954.0,901.0,3,6000.0,50.0,0.0,0.0,7,4,901.0,1954,2000,107900
976.0,1111.0,5.0,4,568.0,2.0,264.0,444.0,3.0,1966.0,2087.0,4,12205.0,69.0,157.0,168.0,8,6,832.0,1966,2007,187500
1145.0,0.0,2.0,1,16.0,6.0,1129.0,397.0,3.0,2005.0,1145.0,4,3182.0,43.0,11.0,16.0,5,7,1145.0,2005,2006,160200
1062.0,0.0,3.0,3,539.0,5.0,490.0,539.0,2.0,1976.0,1062.0,3,11333.0,69.0,0.0,0.0,5,6,1029.0,1976,1976,146800
1127.0,886.0,3.0,3,862.0,4.0,255.0,455.0,1.0,1997.0,2013.0,3,9920.0,92.0,0.0,130.0,5,7,1117.0,1996,1997,269790
1496.0,0.0,3.0,3,0.0,1.0,1496.0,474.0,2.0,2007.0,1496.0,4,9158.0,76.0,140.0,130.0,5,8,1496.0,2007,2007,225000
1086.0,809.0,3.0,1,0.0,1.0,712.0,409.0,3.0,1994.0,1895.0,4,10832.0,69.0,0.0,46.0,5,7,712.0,1994,1996,194500
888.0,676.0,3.0,1,0.0,1.0,650.0,476.0,1.0,1980.0,1564.0,3,8400.0,70.0,130.0,50.0,6,6,650.0,1980,1981,171000
1285.0,0.0,3.0,1,0.0,1.0,660.0,528.0,2.0,1977.0,1285.0,3,8197.0,71.0,148.0,0.0,5,6,660.0,1977,1977,143500
773.0,0.0,2.0,1,570.0,4.0,203.0,240.0,1.0,1953.0,773.0,3,7677.0,57.0,0.0,0.0,5,5,773.0,1953,1953,110000
1966.0,1174.0,4.0,1,0.0,1.0,1926.0,820.0,3.0,2009.0,3140.0,5,13518.0,104.0,860.0,78.0,5,9,1926.0,2008,2009,485000
981.0,787.0,3.0,1,569.0,5.0,162.0,240.0,1.0,1939.0,1768.0,4,7200.0,60.0,252.0,0.0,7,5,731.0,1937,1950,175000
616.0,1072.0,4.0,4,462.0,6.0,154.0,603.0,2.0,1997.0,1688.0,4,12798.0,79.0,0.0,114.0,5,6,616.0,1997,1997,200000
1196.0,0.0,2.0,1,197.0,2.0,999.0,440.0,1.0,1957.0,1196.0,3,4800.0,40.0,0.0,0.0,7,4,1196.0,1916,1990,109900
728.0,728.0,3.0,3,648.0,6.0,80.0,410.0,3.0,2005.0,1456.0,4,8199.0,63.0,0.0,18.0,5,7,728.0,2005,2005,189000
1734.0,1088.0,3.0,4,0.0,1.0,1734.0,1020.0,2.0,2009.0,2822.0,5,13891.0,107.0,424.0,170.0,5,9,1734.0,2008,2009,582933
1128.0,0.0,2.0,1,812.0,2.0,124.0,286.0,1.0,1954.0,1128.0,3,9000.0,75.0,0.0,0.0,5,5,936.0,1954,1954,118000
1428.0,0.0,3.0,1,0.0,4.0,1417.0,554.0,2.0,2008.0,1428.0,5,12274.0,91.0,256.0,60.0,5,7,1417.0,2008,2008,227680
980.0,0.0,3.0,3,400.0,4.0,100.0,384.0,3.0,1967.0,980.0,3,9750.0,75.0,0.0,0.0,5,5,980.0,1967,1967,135500
1072.0,504.0,3.0,4,1309.0,6.0,15.0,528.0,2.0,1923.0,1576.0,4,21384.0,144.0,0.0,312.0,6,5,1324.0,1923,2004,223500
1086.0,0.0,3.0,3,516.0,5.0,380.0,484.0,2.0,1966.0,1086.0,3,13400.0,85.0,1047.0,0.0,5,5,1024.0,1966,1966,159950
1075.0,1063.0,2.0,1,0.0,1.0,849.0,360.0,1.0,1910.0,2138.0,3,8100.0,90.0,0.0,156.0,5,5,849.0,1898,1965,106000
1309.0,0.0,3.0,1,663.0,5.0,0.0,484.0,2.0,1974.0,1309.0,4,10140.0,78.0,99.0,0.0,6,6,1040.0,1974,1999,181000
848.0,0.0,1.0,4,662.0,6.0,186.0,420.0,3.0,2004.0,848.0,4,4438.0,69.0,169.0,0.0,5,6,848.0,2004,2004,144500
1044.0,0.0,2.0,3,0.0,1.0,540.0,504.0,1.0,1952.0,1044.0,2,8712.0,66.0,0.0,0.0,5,5,540.0,1952,1952,55993
1442.0,0.0,4.0,1,608.0,3.0,834.0,301.0,2.0,1958.0,1442.0,3,9750.0,75.0,243.0,0.0,6,6,1442.0,1958,1958,157900
686.0,564.0,3.0,1,0.0,1.0,686.0,280.0,2.0,1955.0,1250.0,2,8248.0,45.0,0.0,0.0,7,5,686.0,1918,1950,116000
1661.0,0.0,3.0,1,0.0,1.0,1649.0,598.0,2.0,1998.0,1661.0,4,12137.0,48.0,442.0,34.0,5,7,1649.0,1998,1998,224900
1008.0,0.0,2.0,1,486.0,4.0,522.0,275.0,2.0,1954.0,1008.0,3,11425.0,69.0,0.0,0.0,6,5,1008.0,1954,1954,137000
1689.0,0.0,3.0,1,1218.0,6.0,350.0,857.0,2.0,2002.0,1689.0,4,13265.0,69.0,148.0,59.0,5,8,1568.0,2002,2002,271000
1052.0,0.0,3.0,3,504.0,4.0,506.0,440.0,1.0,1971.0,1052.0,3,8816.0,80.0,80.0,0.0,7,6,1010.0,1971,1971,155000
1358.0,0.0,3.0,2,733.0,4.0,625.0,484.0,2.0,2010.0,1358.0,4,6371.0,44.0,128.0,35.0,5,7,1358.0,2009,2010,224000
798.0,0.0,3.0,1,0.0,1.0,798.0,595.0,2.0,2003.0,1640.0,4,7226.0,72.0,0.0,45.0,5,7,798.0,2003,2003,183000
936.0,0.0,2.0,1,0.0,1.0,936.0,576.0,1.0,1974.0,936.0,3,6000.0,60.0,0.0,32.0,4,4,936.0,1953,1953,93000
847.0,886.0,3.0,4,0.0,1.0,847.0,433.0,3.0,2003.0,1733.0,4,12394.0,69.0,0.0,48.0,5,7,847.0,2003,2003,225000
944.0,545.0,3.0,1,0.0,1.0,778.0,240.0,1.0,1940.0,1489.0,3,9900.0,60.0,0.0,0.0,7,6,778.0,1940,1950,139500
1489.0,0.0,3.0,1,0.0,1.0,1489.0,776.0,2.0,2006.0,1489.0,4,11216.0,81.0,0.0,140.0,5,8,1489.0,2006,2006,232600
2084.0,0.0,2.0,3,1636.0,6.0,442.0,1220.0,3.0,2007.0,2084.0,5,14803.0,114.0,816.0,45.0,5,10,2078.0,2007,2008,385000
784.0,0.0,2.0,1,784.0,5.0,0.0,0.0,0.0,1980.0,784.0,4,6130.0,50.0,0.0,0.0,6,5,784.0,1924,1950,109500
1434.0,0.0,3.0,1,20.0,6.0,1434.0,527.0,2.0,2001.0,1434.0,4,8529.0,65.0,0.0,39.0,5,7,1454.0,2001,2001,189000
1160.0,966.0,3.0,4,249.0,2.0,0.0,538.0,3.0,1967.0,2126.0,3,28698.0,69.0,0.0,0.0,5,5,1013.0,1967,1967,185000
520.0,623.0,2.0,1,0.0,1.0,600.0,480.0,2.0,2005.0,1223.0,4,2544.0,24.0,0.0,166.0,5,7,600.0,2005,2005,147400
1392.0,0.0,3.0,1,1040.0,3.0,352.0,458.0,2.0,1957.0,1392.0,3,11900.0,80.0,387.0,0.0,5,6,1392.0,1957,1957,166000
520.0,600.0,2.0,1,0.0,1.0,600.0,480.0,2.0,2005.0,1200.0,4,3180.0,30.0,0.0,166.0,5,7,600.0,2005,2005,151000
941.0,888.0,3.0,1,483.0,6.0,458.0,613.0,2.0,2003.0,1829.0,4,9548.0,44.0,223.0,39.0,6,7,941.0,2003,2003,237000
1516.0,0.0,3.0,1,196.0,3.0,975.0,472.0,2.0,1964.0,1516.0,3,10004.0,100.0,180.0,0.0,6,6,1516.0,1964,1964,167000
1144.0,0.0,3.0,1,572.0,3.0,572.0,456.0,1.0,1961.0,1144.0,3,7875.0,75.0,136.0,0.0,6,5,1144.0,1961,1961,139950
1067.0,0.0,2.0,1,442.0,4.0,625.0,436.0,1.0,1996.0,1067.0,4,9600.0,60.0,0.0,0.0,7,4,1067.0,1950,1995,128000
1559.0,0.0,3.0,1,338.0,3.0,1221.0,812.0,1.0,1948.0,1559.0,3,8100.0,90.0,0.0,116.0,6,5,1559.0,1948,1973,153500
483.0,504.0,2.0,1,330.0,4.0,153.0,264.0,1.0,1973.0,987.0,3,1680.0,21.0,158.0,0.0,5,6,483.0,1973,1973,100000
1099.0,0.0,3.0,1,0.0,1.0,1099.0,352.0,1.0,1999.0,1099.0,4,9525.0,75.0,0.0,0.0,6,5,1099.0,1995,2006,144000
768.0,432.0,3.0,1,352.0,4.0,416.0,240.0,1.0,1946.0,1200.0,3,11767.0,70.0,0.0,0.0,6,5,768.0,1946,1995,130500
810.0,672.0,3.0,1,156.0,4.0,516.0,400.0,1.0,1934.0,1482.0,2,12155.0,69.0,0.0,0.0,8,6,672.0,1925,1950,140000
958.0,581.0,3.0,1,0.0,1.0,650.0,686.0,1.0,1983.0,1539.0,4,10440.0,60.0,0.0,78.0,8,5,650.0,1904,2002,157500
1165.0,0.0,3.0,4,312.0,3.0,276.0,490.0,2.0,1966.0,1165.0,3,9020.0,82.0,183.0,129.0,7,6,1127.0,1966,1966,174900
1800.0,0.0,6.0,1,0.0,1.0,1800.0,0.0,0.0,1980.0,1800.0,3,8000.0,80.0,0.0,0.0,4,5,1800.0,1961,1961,141000
876.0,540.0,4.0,2,0.0,1.0,876.0,720.0,1.0,1949.0,1416.0,3,12665.0,100.0,0.0,0.0,8,5,876.0,1915,1950,153900
